Country,Company Name,Department,Cost Center
Iraq,NESR DMCC- Iraq South,TUBULAR RUNNING SERV,C653420101
Iraq,NESR DMCC- Iraq South,DOWN HOLE TOOLS     ,C653430101
Iraq,NESR DMCC- Iraq South,DRILLING FLUIDS     ,C653440101
Iraq,NESR DMCC- Iraq South,FISHING SERVICES    ,C653450101
Iraq,NESR DMCC- Iraq South,RIGS                ,C653490101
Iraq,NESR DMCC- Iraq South,THROUGH TUBING      ,C653500101
Iraq,NESR DMCC- Iraq South,OTHER WELL HEADS    ,C653510201
Iraq,NESR DMCC- Iraq South,WATER & PROD ASSURAN,C654600101
Iraq,NESR DMCC- Iraq South,FLARE CAPTURE       ,C654620101
Iraq,NESR DMCC- Iraq South,HEAT AND GEOTHERMAL ,C654630101
Iraq,NESR DMCC- Iraq South,MAINTENAN & WORKSHOP,C657700001
Iraq,NESR DMCC- Iraq South,QHSE                ,C657700002
Iraq,NESR DMCC- Iraq South,TRANSPORTATION      ,C657700003
Iraq,NESR DMCC- Iraq South,FACILITY            ,C657700004
Iraq,NESR DMCC- Iraq South,TECHNICAL MANAGEMENT,C657700005
Iraq,NESR DMCC- Iraq South,LAB CTU & CMT       ,C657700006
Iraq,NESR DMCC- Iraq South,WAREHOUSE           ,C657700007
Iraq,NESR DMCC- Iraq South,LOGISTICS           ,C657700008
Iraq,NESR DMCC- Iraq South,SUPPLY CHAIN        ,C658800001
Iraq,NESR DMCC- Iraq South,FINANCE             ,C658800002
Iraq,NESR DMCC- Iraq South,OFFICE FACILITY     ,C658800003
Iraq,NESR DMCC- Iraq South,ADMIN GOVT & SECURIT,C658800004
Iraq,NESR DMCC- Iraq South,BUSINESS DEVELOPMENT,C658800005
Iraq,NESR DMCC- Iraq South,IT                  ,C658800006
Iraq,NESR DMCC- Iraq South,HUMAN RESOURCES     ,C658800007
Iraq,NESR DMCC- Iraq South,INTERNS             ,C658800008
Iraq,NESR DMCC- Iraq South,MANAGEMENT          ,C658800009
Iraq,NESR DMCC- Iraq South,LEGAL               ,C658800010
Iraq,NESR DMCC- Iraq South,IRAQ HQ OVERHEAD    ,C659960001
Iraq,NESR DMCC- Iraq South,ELIMINATIONS        ,C659999999
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",CEMENTING           ,C681100101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",DIRECTIONAL DRILLING,C683410101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",TUBULAR RUNNING SERV,C683420101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",DOWN HOLE TOOLS     ,C683430101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",FISHING SERVICES    ,C683450101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",RIGS                ,C683490101
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",MAINTENAN & WORKSHOP,C687700001
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",QHSE                ,C687700002
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",TRANSPORTATION      ,C687700003
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",FACILITY            ,C687700004
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",TECHNICAL MANAGEMENT,C687700005
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",LAB CTU & CMT       ,C687700006
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",WAREHOUSE           ,C687700007
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",LOGISTICS           ,C687700008
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",SUPPLY CHAIN        ,C688800001
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",FINANCE             ,C688800002
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",OFFICE FACILITY     ,C688800003
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",ADMIN GOVT & SECURIT,C688800004
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",BUSINESS DEVELOPMENT,C688800005
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",IT                  ,C688800006
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",HUMAN RESOURCES     ,C688800007
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",INTERNS             ,C688800008
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",MANAGEMENT          ,C688800009
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",LEGAL               ,C688800010
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",YEMEN HQ OVERHEAD   ,C689960001
Yemen,"Gulf Energy Services , Yemen Branch – Sanaa",ELIMINATIONS        ,C689999999
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",CEMENTING           ,C691100101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",COMPLETIONS         ,C691190101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",TUBULAR RUNNING SERV,C693420101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",DOWN HOLE TOOLS     ,C693430101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",FISHING SERVICES    ,C693450101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",RIGS                ,C693490101
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",MAINTENAN & WORKSHOP,C697700001
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",QHSE                ,C697700002
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",TRANSPORTATION      ,C697700003
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",FACILITY            ,C697700004
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",TECHNICAL MANAGEMENT,C697700005
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",LAB CTU & CMT       ,C697700006
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",WAREHOUSE           ,C697700007
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",LOGISTICS           ,C697700008
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",SUPPLY CHAIN        ,C698800001
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",FINANCE             ,C698800002
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",OFFICE FACILITY     ,C698800003
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",ADMIN GOVT & SECURIT,C698800004
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",BUSINESS DEVELOPMENT,C698800005
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",IT                  ,C698800006
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",HUMAN RESOURCES     ,C698800007
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",INTERNS             ,C698800008
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",MANAGEMENT          ,C698800009
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",LEGAL               ,C698800010
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",YEMEN HQ OVERHEAD   ,C699960001
Yemen,"Gulf Energy Services , Yemen Branch – Mukalla",ELIMINATIONS        ,C699999999
Egypt,Sahara Petroleum Service - SAPESCO,CEMENTING           ,C701100101
Egypt,Sahara Petroleum Service - SAPESCO,CEMENT DHT          ,C701100201
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD CEMENTING  ,C701109901
Egypt,Sahara Petroleum Service - SAPESCO,COILED TUBING       ,C701110101
Egypt,Sahara Petroleum Service - SAPESCO,COILED TUBING DHT   ,C701110201
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD CTU        ,C701119901
Egypt,Sahara Petroleum Service - SAPESCO,HYDRAULIC FRACTURING,C701130101
Egypt,Sahara Petroleum Service - SAPESCO,HYDRAULIC FRAC UNCON,C701130301
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD FRAC       ,C701139901
Egypt,Sahara Petroleum Service - SAPESCO,PIPELINES           ,C701140101
Egypt,Sahara Petroleum Service - SAPESCO,GROSS LEAK TEST -GLT,C701140401
Egypt,Sahara Petroleum Service - SAPESCO,HYDRO TESTING       ,C701140501
Egypt,Sahara Petroleum Service - SAPESCO,COMMIS LEAK TEST-CLT,C701140601
Egypt,Sahara Petroleum Service - SAPESCO,NITROGEN PURGE      ,C701140701
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD PIS        ,C701149901
Egypt,Sahara Petroleum Service - SAPESCO,NITROGEN            ,C701150101
Egypt,Sahara Petroleum Service - SAPESCO,PROD & SPECIAL CHEM ,C701160101
Egypt,Sahara Petroleum Service - SAPESCO,COMMODITY CHEMICALS ,C701160201
Egypt,Sahara Petroleum Service - SAPESCO,STIMULATION         ,C701170101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD STIM       ,C701179901
Egypt,Sahara Petroleum Service - SAPESCO,SURFACE TESTING     ,C702300101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD WTS        ,C702309901
Egypt,Sahara Petroleum Service - SAPESCO,WL LOG - OPEN HOLE  ,C702310101
Egypt,Sahara Petroleum Service - SAPESCO,WL LOG-CASED HOLE   ,C702310201
Egypt,Sahara Petroleum Service - SAPESCO,WL LOG - TCP        ,C702310401
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD LOGGING    ,C702319901
Egypt,Sahara Petroleum Service - SAPESCO,SLICKLINE           ,C702320101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD SLICK LINE ,C702329901
Egypt,Sahara Petroleum Service - SAPESCO,BITS                ,C703400101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD BITS       ,C703409901
Egypt,Sahara Petroleum Service - SAPESCO,DIRECTIONAL DRILLING,C703410101
Egypt,Sahara Petroleum Service - SAPESCO,CORING SERVICES     ,C703410501
Egypt,Sahara Petroleum Service - SAPESCO,MUD LOGGING         ,C703410601
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD DRILLING   ,C703419901
Egypt,Sahara Petroleum Service - SAPESCO,TUBULAR RUNNING SERV,C703420101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD TRS        ,C703429901
Egypt,Sahara Petroleum Service - SAPESCO,DOWN HOLE TOOLS     ,C703430101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD DS         ,C703439901
Egypt,Sahara Petroleum Service - SAPESCO,WATER & PROD ASSURAN,C704600101
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD ESG COST   ,C704609901
Egypt,Sahara Petroleum Service - SAPESCO,FLARE CAPTURE       ,C704620101
Egypt,Sahara Petroleum Service - SAPESCO,MAINTENAN & WORKSHOP,C707700001
Egypt,Sahara Petroleum Service - SAPESCO,QHSE                ,C707700002
Egypt,Sahara Petroleum Service - SAPESCO,TRANSPORTATION      ,C707700003
Egypt,Sahara Petroleum Service - SAPESCO,FACILITY            ,C707700004
Egypt,Sahara Petroleum Service - SAPESCO,TECHNICAL MANAGEMENT,C707700005
Egypt,Sahara Petroleum Service - SAPESCO,LAB CTU & CMT       ,C707700006
Egypt,Sahara Petroleum Service - SAPESCO,WAREHOUSE           ,C707700007
Egypt,Sahara Petroleum Service - SAPESCO,LOGISTICS           ,C707700008
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD MAINT&WORKS,C707709901
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD QHSE       ,C707709902
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD TRANSPORT  ,C707709903
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD FACILITY   ,C707709904
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD TECH. MANAG,C707709905
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD LAB CTU&CMT,C707709906
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD WAREHOUSE  ,C707709907
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD LOGISTICS  ,C707709908
Egypt,Sahara Petroleum Service - SAPESCO,SUPPLY CHAIN        ,C708800001
Egypt,Sahara Petroleum Service - SAPESCO,FINANCE             ,C708800002
Egypt,Sahara Petroleum Service - SAPESCO,OFFICE FACILITY     ,C708800003
Egypt,Sahara Petroleum Service - SAPESCO,ADMIN GOVT & SECURIT,C708800004
Egypt,Sahara Petroleum Service - SAPESCO,BUSINESS DEVELOPMENT,C708800005
Egypt,Sahara Petroleum Service - SAPESCO,IT                  ,C708800006
Egypt,Sahara Petroleum Service - SAPESCO,HUMAN RESOURCES     ,C708800007
Egypt,Sahara Petroleum Service - SAPESCO,INTERNS             ,C708800008
Egypt,Sahara Petroleum Service - SAPESCO,MANAGEMENT          ,C708800009
Egypt,Sahara Petroleum Service - SAPESCO,LEGAL               ,C708800010
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD SUPPL CHAIN,C708809901
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD FINANCE    ,C708809902
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD OFFICE FACI,C708809903
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD ADMIN GOVT ,C708809904
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD MARKETING  ,C708809905
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD IT         ,C708809906
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD HUMAN RESOU,C708809907
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD INTERNS    ,C708809908
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD MANAGEMENT ,C708809909
Egypt,Sahara Petroleum Service - SAPESCO,OVERHEAD LEGAL      ,C708809910
Egypt,Sahara Petroleum Service - SAPESCO,HUB - SUPPLY CHAIN  ,C708890001
Egypt,Sahara Petroleum Service - SAPESCO,HUB - FINANCE       ,C708890002
Egypt,Sahara Petroleum Service - SAPESCO,HUB - MARKETING     ,C708890005
Egypt,Sahara Petroleum Service - SAPESCO,HUB - IT            ,C708890006
Egypt,Sahara Petroleum Service - SAPESCO,HUB - HR            ,C708890007
Egypt,Sahara Petroleum Service - SAPESCO,HUB - MANAGEMENT    ,C708890009
Egypt,Sahara Petroleum Service - SAPESCO,HUB - LEGAL         ,C708890010
Egypt,Sahara Petroleum Service - SAPESCO,HUB- SAP SYSTEM     ,C708890011
Egypt,Sahara Petroleum Service - SAPESCO,HUB - COIL SERVICE  ,C708890012
Egypt,Sahara Petroleum Service - SAPESCO,HUB-SURFACE TESTING ,C708890013
Egypt,Sahara Petroleum Service - SAPESCO,HUB - DRILLING      ,C708890014
Egypt,Sahara Petroleum Service - SAPESCO,KSA HQ OVERHEAD     ,C709960001
Egypt,Sahara Petroleum Service - SAPESCO,EGYPT HQ OVERHEAD   ,C709960002
Egypt,Sahara Petroleum Service - SAPESCO,OMAN HQ OVERHEAD    ,C709960003
Egypt,Sahara Petroleum Service - SAPESCO,ALGERIA HQ OVERHEAD ,C709960004
Egypt,Sahara Petroleum Service - SAPESCO,UAE HQ OVERHEAD     ,C709960005
Egypt,Sahara Petroleum Service - SAPESCO,QATAR HQ OVERHEAD   ,C709960006
Egypt,Sahara Petroleum Service - SAPESCO,IRAQ HQ OVERHEAD    ,C709960007
Egypt,Sahara Petroleum Service - SAPESCO,INDIA HQ OVERHEAD   ,C709960008
Egypt,Sahara Petroleum Service - SAPESCO,LIBYA HQ OVERHEAD   ,C709960009
Egypt,Sahara Petroleum Service - SAPESCO,INDONESIA HQ OVERH. ,C709960010
Egypt,Sahara Petroleum Service - SAPESCO,KUWAIT HQ OVERHEAD  ,C709960011
Egypt,Sahara Petroleum Service - SAPESCO,SSA HQ OVERHEAD     ,C709960012
Egypt,Sahara Petroleum Service - SAPESCO,YEMEN HQ OVERHEAD   ,C709960013
Egypt,Sahara Petroleum Service - SAPESCO,JORDAN HQ OVERHEAD  ,C709960014
Egypt,Sahara Petroleum Service - SAPESCO,EGYPT HQ OVERHEAD   ,C709960099
Egypt,Sahara Petroleum Service - SAPESCO,ELIMINATIONS        ,C709999999
Egypt,Sahara for Maint & Oper. Service LLC,CEMENTING           ,C741100101
Egypt,Sahara for Maint & Oper. Service LLC,COILED TUBING       ,C741110101
Egypt,Sahara for Maint & Oper. Service LLC,HYDRAULIC FRACTURING,C741130101
Egypt,Sahara for Maint & Oper. Service LLC,PIPELINES           ,C741140101
Egypt,Sahara for Maint & Oper. Service LLC,GROSS LEAK TEST -GLT,C741140401
Egypt,Sahara for Maint & Oper. Service LLC,HYDRO TESTING       ,C741140501
Egypt,Sahara for Maint & Oper. Service LLC,COMMIS LEAK TEST-CLT,C741140601
Egypt,Sahara for Maint & Oper. Service LLC,NITROGEN PURGE      ,C741140701
Egypt,Sahara for Maint & Oper. Service LLC,NITROGEN            ,C741150101
Egypt,Sahara for Maint & Oper. Service LLC,PROD & SPECIAL CHEM ,C741160101
Egypt,Sahara for Maint & Oper. Service LLC,STIMULATION         ,C741170101
Egypt,Sahara for Maint & Oper. Service LLC,SURFACE TESTING     ,C742300101
Egypt,Sahara for Maint & Oper. Service LLC,WL LOG-CASED HOLE   ,C742310201
Egypt,Sahara for Maint & Oper. Service LLC,WL LOG - TCP        ,C742310401
Egypt,Sahara for Maint & Oper. Service LLC,SLICKLINE           ,C742320101
Egypt,Sahara for Maint & Oper. Service LLC,MUD LOGGING         ,C743410601
Egypt,Sahara for Maint & Oper. Service LLC,TUBULAR RUNNING SERV,C743420101
Egypt,Sahara for Maint & Oper. Service LLC,MAINTENAN & WORKSHOP,C747700001
Egypt,Sahara for Maint & Oper. Service LLC,QHSE                ,C747700002
Egypt,Sahara for Maint & Oper. Service LLC,TRANSPORTATION      ,C747700003
Egypt,Sahara for Maint & Oper. Service LLC,FACILITY            ,C747700004
Egypt,Sahara for Maint & Oper. Service LLC,TECHNICAL MANAGEMENT,C747700005
Egypt,Sahara for Maint & Oper. Service LLC,LAB CTU & CMT       ,C747700006
Egypt,Sahara for Maint & Oper. Service LLC,WAREHOUSE           ,C747700007
Egypt,Sahara for Maint & Oper. Service LLC,LOGISTICS           ,C747700008
Egypt,Sahara for Maint & Oper. Service LLC,SUPPLY CHAIN        ,C748800001
Egypt,Sahara for Maint & Oper. Service LLC,FINANCE             ,C748800002
Egypt,Sahara for Maint & Oper. Service LLC,OFFICE FACILITY     ,C748800003
Egypt,Sahara for Maint & Oper. Service LLC,ADMIN GOVT & SECURIT,C748800004
